data;fechamento;abertura;maxima;minima;volume;variacao_pct
2022-09-13;110794;113398;113400;110522;12610000,0;-2,3
2022-09-14;110547;110794;111504;110118;11630000,0;-0,22
2022-09-15;109954;110547;111100;109524;11620000,0;-0,54
2022-09-16;109280;109951;109952;108489;18840000,0;-0,61
2022-09-19;111824;109283;111976;108508;12590000,0;2,33
2022-09-20;112517;111824;112544;111393;12570000,0;0,62
2022-09-21;111936;112517;113294;111380;14730000,0;-0,52
2022-09-22;114070;111942;114392;111819;15680000,0;1,91
2022-09-23;111716;114070;114070;110732;13540000,0;-2,06
2022-09-26;109114;111713;111713;109022;13130000,0;-2,33
2022-09-27;108376;109122;110161;108120;14520000,0;-0,68
2022-09-28;108451;108377;108970;107914;13540000,0;0,07
2022-09-29;107664;108449;108449;106244;14590000,0;-0,73
2022-09-30;110037;107664;110502;107315;16540000,0;2,2
2022-10-03;116134;110048;116134;110048;20980000,0;5,54
2022-10-04;116230;116147;118280;115837;16079999,999999998;0,08
2022-10-05;117198;116231;117514;115906;13560000,0;0,83
2022-10-06;117561;117200;118382;117144;14520000,0;0,31
2022-10-07;116375;117560;117960;115924;13620000,0;-1,01
2022-10-10;115941;116377;116841;115261;11430000,0;-0,37
2022-10-11;114827;115928;115928;114297;13140000,0;-0,96
2022-10-13;114300;114819;115367;112690;14580000,0;-0,46
2022-10-14;112072;114301;114712;111631;13100000,0;-1,95
2022-10-17;113624;112107;114406;112090;11630000,0;1,38
2022-10-18;115743;113627;115795;113627;14740000,0;1,87
2022-10-19;116274;115744;116459;115264;12730000,0;0,46
2022-10-20;117171;116276;117367;116276;16920000,0;0,77
2022-10-21;119929;117170;120752;116736;18580000,0;2,35
2022-10-24;116013;119922;119924;115793;13280000,0;-3,27
2022-10-25;114626;116016;116203;114626;14730000,0;-1,2
2022-10-26;112764;114626;114626;112577;16090000,0;-1,62
2022-10-27;114641;112766;116236;112765;15530000,0;1,66
2022-10-28;114539;114636;114712;113336;14390000,0;-0,09
2022-10-31;116037;114533;116763;112113;21640000,0;1,31
2022-11-01;116929;116037;118261;115547;17970000,0;0,77
2022-11-03;116896;116927;117373;114485;15630000,0;-0,03
2022-11-04;118155;116907;120039;116904;16210000,0;1,08
2022-11-07;115342;118148;118240;115221;15220000,0;-2,38
2022-11-08;116160;115340;117072;114688;14240000,0;0,71
2022-11-09;113580;116153;116183;113110;20530000,0;-2,22
2022-11-10;109775;113579;113579;108516;26030000,0;-3,35
2022-11-11;112253;109775;113010;109408;25040000,0;2,26
2022-11-14;113161;112256;114322;111930;15080000,0;0,81
2022-11-16;110243;113166;113473;109512;18350000,0;-2,58
2022-11-17;109703;110241;110242;107245;23120000,0;-0,49
2022-11-18;108870;109706;111585;108512;18770000,0;-0,76
2022-11-21;109748;108868;110235;107957;16649999,999999998;0,81
2022-11-22;109037;109750;110224;107867;15060000,0;-0,65
2022-11-23;108841;109036;109285;107902;13200000,0;-0,18
2022-11-24;111831;108846;112612;108846;10300000,0;2,75
2022-11-25;108977;111831;112025;108552;12310000,0;-2,55
2022-11-28;108782;108977;109476;108378;11490000,0;-0,18
2022-11-29;110910;108784;112187;108784;14720000,0;1,96
2022-11-30;112486;110910;112486;110202;19700000,0;1,42
2022-12-01;110926;112479;112479;110548;15190000,0;-1,39
2022-12-02;111924;110926;113761;109963;15980000,0;0,9
2022-12-05;109401;111922;112150;109270;12310000,0;-2,25
2022-12-06;110189;109403;110663;109217;13440000,0;0,72
2022-12-07;109069;110188;110247;108612;13830000,0;-1,02
2022-12-08;107249;109068;109286;106906;14920000,0;-1,67
2022-12-09;107520;107250;108566;107089;10680000,0;0,25
2022-12-12;105343;107518;107561;103877;15480000,0;-2,02
2022-12-13;103540;105345;106689;103409;17700000,0;-1,71
2022-12-14;103746;103536;104516;101632;24920000,0;0,2
2022-12-15;103738;103739;105483;103014;15570000,0;-0,01
2022-12-16;102856;103737;104018;102248;18260000,0;-0,85
2022-12-19;104740;102859;105107;102770;16770000,0;1,83
2022-12-20;106864;104740;107792;104607;19130000,0;2,03
2022-12-21;107433;106866;107991;106066;17630000,0;0,53
2022-12-22;107552;107436;108383;106510;11490000,0;0,11
2022-12-23;109698;107552;109994;107552;12850000,0;2,0
2022-12-26;108738;109699;109755;108309;5220000,0;-0,87
2022-12-27;108578;108739;109353;107418;11160000,0;-0,15
2022-12-28;110237;108578;110536;108578;11190000,0;1,53
2022-12-29;109735;110237;111178;109560;13390000,0;-0,46
2023-01-02;106376;109734;109734;105981;8130000,000000001;-3,06
2023-01-03;104166;106377;106684;103852;14470000,0;-2,08
2023-01-04;105334;104167;105627;103915;14450000,0;1,12
2023-01-05;107641;105336;107743;105333;15510000,0;2,19
2023-01-06;108964;107642;109433;107642;12630000,0;1,23
2023-01-09;109130;108964;109938;108134;12050000,0;0,15
2023-01-10;110817;109129;111193;108478;13700000,0;1,55
2023-01-11;112517;110816;112552;110752;14460000,0;1,53
2023-01-12;111850;112516;113129;110982;19840000,0;-0,59
2023-01-13;110916;111843;111847;110428;15940000,0;-0,84
2023-01-16;109213;110908;110908;108753;12510000,0;-1,54
2023-01-17;111439;109214;111577;109214;14360000,0;2,04
2023-01-18;112228;111442;113306;111441;14130000,0;0,71
2023-01-19;112922;112219;113172;111307;15590000,0;0,62
2023-01-20;112041;112922;113025;111735;15440000,0;-0,78
2023-01-23;111737;112041;113061;111542;13700000,0;-0,27
2023-01-24;113028;111746;113040;111669;11550000,0;1,16
2023-01-25;114270;113028;114426;111927;11410000,0;1,1
2023-01-26;114178;114271;114835;113591;10920000,0;-0,08
2023-01-27;112316;114178;114191;112044;10610000,0;-1,63
2023-01-30;112273;112319;112920;111824;11270000,0;-0,04
2023-01-31;113431;112273;113691;112145;12900000,0;1,03
2023-02-01;112074;113430;113598;110729;17820000,0;-1,2
2023-02-02;110141;112072;112943;109747;15240000,0;-1,72
2023-02-03;108523;110141;110570;108185;13240000,0;-1,47
2023-02-06;108722;108518;108744;107416;11510000,0;0,18
2023-02-07;107830;108727;109037;107234;12960000,0;-0,82
2023-02-08;109951;107832;110175;107830;13840000,0;1,97
2023-02-09;108008;109952;110046;107767;12960000,0;-1,77
2023-02-10;108078;108002;108647;107620;14460000,0;0,07
2023-02-13;108836;108074;109193;107420;9970000,0;0,7
2023-02-14;107849;108839;109564;107557;11890000,0;-0,91
2023-02-15;109600;107849;110210;107267;15500000,0;1,62
2023-02-16;109941;109599;110437;108378;13000000,0;0,31
2023-02-17;109177;109941;109941;108968;10060000,0;-0,7
2023-02-22;107152;109174;109174;106720;9360000,0;-1,85
2023-02-23;107593;107152;108663;106731;11460000,0;0,41
2023-02-24;105798;107582;107611;105360;10220000,0;-1,67
2023-02-27;105711;105807;106402;105227;9570000,0;-0,08
2023-02-28;104932;105706;106794;104932;15670000,0;-0,74
2023-03-01;104385;104933;105497;103105;19850000,0;-0,52
2023-03-02;103326;104375;104912;103321;14740000,0;-1,01
2023-03-03;103866;103326;104440;103323;13100000,0;0,52
2023-03-06;104700;103865;105171;103170;14280000,0;0,8
2023-03-07;104228;104700;105179;103480;12580000,0;-0,45
2023-03-08;106540;104228;106721;104228;15900000,0;2,22
2023-03-09;105071;106540;106724;105053;19170000,0;-1,38
2023-03-10;103618;105071;105071;103201;17950000,0;-1,38
2023-03-13;103121;103608;103907;102255;12990000,0;-0,48
2023-03-14;102932;103121;104153;102482;13130000,0;-0,18
2023-03-15;102675;102930;103048;100692;15250000,0;-0,25
2023-03-16;103435;102683;103911;102455;14390000,0;0,74
2023-03-17;101982;103434;103434;101664;17560000,0;-1,4
2023-03-20;100923;101982;102328;100679;10900000,0;-1,04
2023-03-21;100998;100923;101670;100923;9670000,0;0,07
2023-03-22;100221;100998;101888;100129;11500000,0;-0,77
2023-03-23;97926;100221;101126;96997;15660000,0;-2,29
2023-03-24;98829;97926;99258;97688;12410000,0;0,92
2023-03-27;99670;98833;99997;98833;9990000,0;0,85
2023-03-28;101185;99672;101559;99488;13500000,0;1,52
2023-03-29;101793;101185;102213;100248;12460000,0;0,6
2023-03-30;103713;101796;104085;101796;14900000,0;1,89
2023-03-31;101882;103714;104041;101476;15120000,0;-1,77
2023-04-03;101506;101883;101916;100651;12790000,0;-0,37
2023-04-04;101869;101505;103056;101505;11700000,0;0,36
2023-04-05;100978;101869;101960;99898;13260000,0;-0,88
2023-04-06;100822;100978;101628;100443;9820000,0;-0,15
2023-04-10;101847;100822;102196;100819;8150000,0;1,02
2023-04-11;106214;101849;106455;101848;18730000,0;4,29
2023-04-12;106890;106218;108277;106217;17350000,0;0,64
2023-04-13;106458;106890;107037;106220;12180000,0;-0,4
2023-04-14;106279;106458;106701;104934;11500000,0;-0,17
2023-04-17;106016;106279;106830;105623;10250000,0;-0,25
2023-04-18;106163;106023;106475;105122;11210000,0;0,14
2023-04-19;103913;106149;106149;103604;12710000,0;-2,12
2023-04-20;104367;103913;104615;103087;12380000,0;0,44
2023-04-24;103947;104367;104822;103247;10940000,0;-0,4
2023-04-25;103220;103947;103947;102633;10870000,0;-0,7
2023-04-26;102312;103220;103668;102233;10120000,0;-0,88
2023-04-27;102923;102310;103177;101975;11300000,0;0,6
2023-04-28;104432;102923;104432;102449;13090000,0;1,47
2023-05-02;101927;104431;104447;101569;12020000,0;-2,4
2023-05-03;101797;101927;102331;101433;11690000,0;-0,13
2023-05-04;102174;101798;103321;101063;14840000,0;0,37
2023-05-05;105148;102175;105306;102175;16700000,0;2,91
2023-05-08;106042;105161;106716;105161;13260000,0;0,85
2023-05-09;107114;106028;107731;105549;13530000,0;1,01
2023-05-10;107448;107114;107744;106538;13580000,0;0,31
2023-05-11;108256;107446;108667;106419;12770000,0;0,75
2023-05-12;108464;108256;108817;107497;11920000,0;0,19
2023-05-15;109029;108469;109271;108356;11600000,0;0,52
2023-05-16;108194;109029;110151;108085;16900000,0;-0,77
2023-05-17;109460;108194;109774;108188;13990000,0;1,17
2023-05-18;110108;109459;110206;108864;13610000,0;0,59
2023-05-19;110745;110113;111211;109787;16140000,0;0,58
2023-05-22;110213;110745;111643;110178;11770000,0;-0,48
2023-05-23;109929;110213;111325;109713;12330000,0;-0,26
2023-05-24;108800;109920;109920;108546;12980000,0;-1,03
2023-05-25;110054;108800;111115;108800;14750000,0;1,15
2023-05-26;110906;110058;111706;109900;11020000,0;0,77
2023-05-29;110333;110906;111168;110195;5910000,0;-0,52
2023-05-30;108967;110333;111291;108552;11590000,0;-1,24
2023-05-31;108335;108967;109137;108193;15860000,0;-0,58
2023-06-01;110565;108339;110745;108335;14670000,0;2,06
2023-06-02;112558;110568;113070;110567;14550000,0;1,8
2023-06-05;112696;112558;113071;111736;9080000,0;0,12
2023-06-06;114610;112697;114783;112696;15030000,0;1,7
2023-06-07;115488;114610;115978;114610;14020000,0;0,77
2023-06-09;117019;115489;117603;115489;13530000,0;1,33
2023-06-12;117336;117022;117735;116704;12020000,0;0,27
2023-06-13;116743;117337;117924;116363;12390000,0;-0,51
2023-06-14;119069;116753;119085;116745;16940000,0;1,99
2023-06-15;119221;119068;119686;118693;12300000,0;0,13
2023-06-16;118758;119208;119555;118487;15250000,0;-0,39
2023-06-19;119858;118757;119939;118558;6780000,0;0,93
2023-06-20;119622;119858;119858;118416;10920000,0;-0,2
2023-06-21;120420;119623;120519;119332;11740000,0;0,67
2023-06-22;118934;120420;120420;118018;11830000,0;-1,23
2023-06-23;118977;118959;119386;118178;12850000,0;0,04
2023-06-26;118243;118977;119148;117491;10460000,0;-0,62
2023-06-27;117523;118246;119212;116561;13080000,0;-0,61
2023-06-28;116681;117524;117937;116560;10650000,0;-0,72
2023-06-29;118383;116683;118623;116683;11060000,0;1,46
2023-06-30;118087;118388;119447;118087;13820000,0;-0,25
2023-07-03;119673;118092;119877;118092;8910000,0;1,34
2023-07-04;119076;119673;119678;118830;6560000,0;-0,5
2023-07-05;119549;119072;120200;118688;10960000,0;0,4
2023-07-06;117426;119548;119548;117096;11030000,0;-1,78
2023-07-07;118898;117427;119549;117427;10520000,0;1,25
2023-07-10;117942;118897;118897;117814;8100000,0;-0,8
2023-07-11;117556;117942;117942;115704;10590000,0;-0,33
2023-07-12;117666;117557;119156;117557;8940000,0;0,09
2023-07-13;119264;117671;119739;117668;9260000,0;1,36
2023-07-14;117711;119268;119329;117526;8980000,0;-1,3
2023-07-17;118219;117711;118302;116591;8199999,999999999;0,43
2023-07-18;117841;118218;118732;117324;8580000,0;-0,32
2023-07-19;117552;117842;118011;116660;9730000,0;-0,25
2023-07-20;118083;117558;118290;117484;8990000,0;0,45
2023-07-21;120217;118090;120373;118086;11180000,0;1,81
2023-07-24;121342;120220;121772;120099;10490000,0;0,94
2023-07-25;122008;121344;123010;121344;11430000,0;0,55
2023-07-26;122560;122003;122747;121370;9990000,0;0,45
2023-07-27;119990;122560;122599;119825;10680000,0;-2,1
2023-07-28;120187;120002;120660;119706;8460000,0;0,16
2023-07-31;121943;120188;122149;120188;10120000,0;1,46
2023-08-01;121248;121945;121945;120154;10300000,0;-0,57
2023-08-02;120859;121249;121252;119798;10570000,0;-0,32
2023-08-03;120586;120859;122619;120365;13030000,0;-0,23
2023-08-04;119508;120586;121442;119215;15070000,0;-0,89
2023-08-07;119380;119509;120104;118894;8730000,0;-0,11
2023-08-08;119090;119378;119553;117492;10250000,0;-0,24
2023-08-09;118409;119090;119090;117901;11250000,0;-0,57
2023-08-10;118350;118412;119438;118113;12690000,0;-0,05
2023-08-11;118065;118350;119054;117415;11870000,0;-0,24
2023-08-14;116810;118067;118082;116530;11200000,0;-1,06
2023-08-15;116171;116809;117697;116033;14640000,0;-0,55
2023-08-16;115592;116171;117338;115534;18860000,0;-0,5
2023-08-17;114982;115592;116610;114859;12750000,0;-0,53
2023-08-18;115409;114973;115729;114423;10600000,0;0,37
2023-08-21;114429;115404;115425;114067;9790000,0;-0,85
2023-08-22;116156;114433;116286;114433;9830000,0;1,51
2023-08-23;118135;116160;118135;116159;11540000,0;1,7
2023-08-24;117026;118135;118136;116848;9200000,0;-0,94
2023-08-25;115837;117025;117252;115397;9210000,0;-1,02
2023-08-28;117121;115838;117253;115836;9600000,0;1,11
2023-08-29;118404;117124;118493;117124;9630000,0;1,1
2023-08-30;117535;118404;118841;117471;8920000,0;-0,73
2023-08-31;115742;117537;117637;115742;12950000,0;-1,53
2023-09-01;117893;115744;117991;115744;11890000,0;1,86
2023-09-04;117777;117893;118576;117590;5530000,0;-0,1
2023-09-05;117331;117776;117957;116637;10870000,0;-0,38
2023-09-06;115985;117331;117971;115984;9920000,0;-1,15
2023-09-08;115313;115979;115979;114839;8359999,999999999;-0,58
2023-09-11;116883;115316;117131;115316;8790000,0;1,36
2023-09-12;117968;116885;118154;116885;9190000,0;0,93
2023-09-13;118176;117968;119318;117722;12080000,0;0,18
2023-09-14;119392;118181;119748;118181;13280000,0;1,03
2023-09-15;118758;119393;119780;118666;16110000,0;-0,53
2023-09-18;118288;118759;119486;118123;11270000,0;-0,4
2023-09-19;117846;118288;118458;117628;11450000,0;-0,37
2023-09-20;118695;117864;119616;117847;9240000,0;0,72
2023-09-21;116145;118695;118695;116013;12690000,0;-2,15
2023-09-22;116009;116147;116968;115855;9440000,0;-0,12
2023-09-25;115925;116009;116031;115573;9580000,0;-0,07
2023-09-26;114193;115922;115922;114162;11240000,0;-1,49
2023-09-27;114327;114193;115340;113366;13360000,0;0,12
2023-09-28;115731;114327;115954;114180;10390000,0;1,23
2023-09-29;116565;115742;116899;115742;11140000,0;0,72
2023-10-02;115057;116565;116672;114761;8520000,0;-1,29
2023-10-03;113419;115055;115056;113151;11100000,0;-1,42
2023-10-04;113607;113430;114075;113036;10810000,0;0,17
2023-10-05;113284;113609;114359;112705;9510000,0;-0,28
2023-10-06;114170;113283;114491;111599;13140000,0;0,78
2023-10-09;115156;114169;115219;113448;9470000,0;0,86
2023-10-10;116737;115158;116900;115158;11620000,0;1,37
2023-10-11;117051;116737;117099;116231;9950000,0;0,27
2023-10-13;115754;117050;117070;115658;10610000,0;-1,11
2023-10-16;116534;115760;116905;115760;8990000,0;0,67
2023-10-17;115908;116526;116917;115564;10370000,0;-0,54
2023-10-18;114060;115907;115907;113952;15490000,0;-1,6
2023-10-19;114004;114059;115063;113768;11500000,0;-0,05
2023-10-20;113155;113996;114090;112533;11740000,0;-0,74
2023-10-23;112785;113145;113680;112164;10700000,0;-0,33
2023-10-24;113762;112814;114249;112814;10710000,0;0,87
2023-10-25;112830;113762;114319;112680;12310000,0;-0,82
2023-10-26;114777;112840;114886;112840;12770000,0;1,73
2023-10-27;113301;114777;115342;112953;12290000,0;-1,29
2023-10-30;112532;113303;114204;112309;9740000,0;-0,68
2023-10-31;113144;112534;113597;112098;10560000,0;0,54
2023-11-01;115053;113157;115433;113157;13900000,0;1,69
2023-11-03;118160;115062;118502;115062;15710000,0;2,7
2023-11-06;118431;118160;118758;118045;10170000,0;0,23
2023-11-07;119268;118422;119577;118026;16390000,0;0,71
2023-11-08;119177;119268;119976;118464;15190000,0;-0,08
2023-11-09;119034;119180;120257;118446;15570000,0;-0,12
2023-11-10;120568;119036;120823;119036;11750000,0;1,29
2023-11-13;120410;120561;120606;119878;11200000,0;-0,13
2023-11-14;123166;120411;123370;120411;19430000,0;2,29
2023-11-16;124639;123165;124737;123165;18360000,0;1,2
2023-11-17;124773;124639;125431;124547;15720000,0;0,11
2023-11-20;125957;124773;126162;124773;11110000,0;0,95
2023-11-21;125626;125957;125957;125060;10790000,0;-0,26
2023-11-22;126035;125626;126875;125439;14060000,0;0,33
2023-11-23;126576;126035;126760;125764;7820000,0;0,43
2023-11-24;125517;126553;126553;125341;9610000,0;-0,84
2023-11-27;125731;125517;125826;124840;11010000,0;0,17
2023-11-28;126538;125726;126916;125388;12390000,0;0,64
2023-11-29;126166;126541;127388;126018;12420000,0;-0,29
2023-11-30;127331;126168;127399;126168;19240000,0;0,92
2023-12-01;128185;127331;128185;126656;13700000,0;0,67
2023-12-04;126803;128183;128183;126643;10270000,0;-1,08
2023-12-05;126903;126802;127489;126491;11960000,0;0,08
2023-12-06;125623;126907;127538;125614;10840000,0;-1,01
2023-12-07;126010;125623;126581;125566;10510000,0;0,31
2023-12-08;127094;126010;127289;125562;10750000,0;0,86
2023-12-11;126916;127093;127154;126526;7090000,0;-0,14
2023-12-12;126403;126923;127359;126013;10270000,0;-0,4
2023-12-13;129465;126406;129793;126299;15070000,0;2,42
2023-12-14;130842;129469;131260;129469;15820000,0;1,06
2023-12-15;130197;130842;131661;129884;15140000,0;-0,49
2023-12-18;131084;130202;131447;130198;9600000,0;0,68
2023-12-19;131851;131088;132047;131086;9430000,0;0,59
2023-12-20;130804;131851;132341;130710;10340000,0;-0,79
2023-12-21;132182;130826;132277;130822;8680000,0;1,05
2023-12-22;132753;132182;133035;132094;8230000,0;0,43
2023-12-26;133533;132753;133645;132753;5150000,0;0,59
2023-12-27;134194;133523;134195;133328;6170000,0;0,49
2023-12-28;134185;134194;134392;133832;7810000,0;-0,01
2024-01-02;132697;134186;134195;132095;8440000,0;-1,11
2024-01-03;132834;132697;133576;132250;8700000,0;0,1
2024-01-04;131226;132831;132885;131024;8970000,0;-1,21
2024-01-05;132023;131218;132635;130579;9200000,0;0,61
2024-01-08;132427;132023;132498;131015;8500000,0;0,31
2024-01-09;131447;132424;132426;131203;9290000,0;-0,74
2024-01-10;130841;131447;131628;130438;8960000,0;-0,46
2024-01-11;130649;130841;131308;129898;9760000,0;-0,15
2024-01-12;130988;130652;131927;130410;10660000,0;0,26
2024-01-15;131521;130988;131606;130253;5750000,0;0,41
2024-01-16;129294;131515;131517;129147;11910000,0;-1,69
2024-01-17;128524;129293;129296;128312;9950000,0;-0,6
2024-01-18;127316;128524;129047;127316;12460000,0;-0,94
2024-01-19;127636;127319;127820;126533;11960000,0;0,25
2024-01-22;126602;127636;127843;125876;9510000,0;-0,81
2024-01-23;128263;126612;128331;126612;9370000,0;1,31
2024-01-24;127816;128275;129446;127680;8820000,0;-0,35
2024-01-25;128169;127815;128697;127803;8760000,0;0,28
2024-01-26;128967;128196;129252;127869;8510000,0;0,62
2024-01-29;128503;128970;129068;127853;8760000,0;-0,36
2024-01-30;127402;128492;128492;127105;10040000,0;-0,86
2024-01-31;127752;127402;129558;127326;12500000,0;0,28
2024-02-01;128481;127752;128481;127284;10230000,0;0,57
2024-02-02;127182;128471;128878;126628;10980000,0;-1,01
2024-02-05;127593;127182;127834;126443;9640000,0;0,32
2024-02-06;130416;127593;130417;127593;13780000,0;2,21
2024-02-07;129950;130412;130552;129426;15430000,0;-0,36
2024-02-08;128217;129950;130126;127912;13630000,0;-1,33
2024-02-09;128026;128216;128896;127579;12120000,0;-0,15
2024-02-14;127018;128026;128026;126663;7750000,0;-0,79
2024-02-15;127804;127018;127824;126932;10980000,0;0,62
2024-02-16;128726;127809;129069;127653;10120000,0;0,72
2024-02-19;129036;128720;129036;128097;5800000,0;0,24
2024-02-20;129916;129033;129916;128326;12240000,0;0,68
2024-02-21;130032;129916;130034;129359;12590000,0;0,09
2024-02-22;130241;130035;130829;129971;10770000,0;0,16
2024-02-23;129419;130240;130624;129077;9230000,0;-0,63
2024-02-26;129609;129417;129978;129077;7440000,0;0,15
2024-02-27;131689;129613;131696;129613;10050000,0;1,61
2024-02-28;130155;131685;131685;129771;9050000,0;-1,16
2024-02-29;129020;130155;130155;128669;12000000,0;-0,87
2024-03-01;129180;129026;129716;128717;9770000,0;0,12
2024-03-04;128341;129176;129307;128278;7970000,0;-0,65
2024-03-05;128098;128336;128989;127823;9690000,0;-0,19
2024-03-06;128890;128099;129323;128099;11060000,0;0,62
2024-03-07;128340;128890;129188;128033;7350000,0;-0,43
2024-03-08;127071;128335;128338;125802;11940000,0;-0,99
2024-03-11;126124;127068;127068;126065;8900000,0;-0,75
2024-03-12;127668;126124;128039;126121;9480000,0;1,22
2024-03-13;128006;127668;128530;127439;8840000,0;0,26
2024-03-14;127690;127992;128256;127192;9290000,0;-0,25
2024-03-15;126742;127682;127957;126502;14990000,0;-0,74
2024-03-18;126954;126758;127540;126272;10510000,0;0,17
2024-03-19;127529;126955;128000;126955;11180000,0;0,45
2024-03-20;129125;127534;129210;127349;10820000,0;1,25
2024-03-21;128159;129125;129556;128093;9570000,0;-0,75
2024-03-22;127027;128159;128159;126879;9370000,0;-0,88
2024-03-25;126931;127027;127224;126750;8060000,000000001;-0,08
2024-03-26;126863;126931;127193;126591;9440000,0;-0,05
2024-03-27;127691;126863;127756;126223;9920000,0;0,65
2024-03-28;128106;127689;128364;127270;9940000,0;0,33
2024-04-01;126990;128106;128659;126772;9370000,0;-0,87
2024-04-02;127549;126990;127654;126669;9070000,0;0,44
2024-04-03;127318;127546;127694;126181;11030000,0;-0,18
2024-04-04;127428;127313;129627;127178;13240000,0;0,09
2024-04-05;126795;127422;127432;126394;9100000,0;-0,5
2024-04-08;128857;126796;129178;126796;8130000,000000001;1,63
2024-04-09;129890;128858;129956;128826;8490000,0;0,8
2024-04-10;128054;129872;129872;127732;10450000,0;-1,41
2024-04-11;127396;128051;128051;127069;8880000,0;-0,51
2024-04-12;125946;127396;127640;125635;10250000,0;-1,14
2024-04-15;125334;125946;126250;125034;13500000,0;-0,49
2024-04-16;124389;125316;125316;123756;14010000,0;-0,75
2024-04-17;124171;124389;125301;123642;11370000,0;-0,17
2024-04-18;124196;124171;125140;123397;10660000,0;0,02
2024-04-19;125124;124197;125509;124056;13600000,0;0,75
2024-04-22;125573;125124;126081;124633;10260000,0;0,36
2024-04-23;125148;125572;125826;124310;11260000,0;-0,34
2024-04-24;124741;125149;125473;124556;10530000,0;-0,33
2024-04-25;124646;124718;124732;123703;10090000,0;-0,08
2024-04-26;126526;124651;126826;124651;8900000,0;1,51
2024-04-29;127352;126527;127352;126467;8390000,0;0,65
2024-04-30;125924;127352;127352;125856;10890000,0;-1,12
2024-05-02;127122;125926;127670;125926;11550000,0;0,95
2024-05-03;128509;127130;128787;127130;12800000,0;1,09
2024-05-06;128466;128506;129181;128294;8780000,0;-0,03
2024-05-07;129210;128466;129745;128464;10180000,0;0,58
2024-05-08;129481;129210;129564;128048;9790000,0;0,21
2024-05-09;128188;129468;129468;127376;13370000,0;-1,0
2024-05-10;127600;128188;129022;127467;12570000,0;-0,46
2024-05-13;128155;127600;128669;127599;8920000,0;0,44
2024-05-14;128515;128155;128965;127962;11890000,0;0,28
2024-05-15;128028;128514;128646;127029;10860000,0;-0,38
2024-05-16;128284;128029;128965;127922;9860000,0;0,2
2024-05-17;128151;128280;128464;127696;10260000,0;-0,1
2024-05-20;127751;128151;128730;127488;9340000,0;-0,31
2024-05-21;127412;127754;128272;127205;9140000,0;-0,27
2024-05-22;125650;127412;127412;125524;12400000,0;-1,38
2024-05-23;124729;125650;125665;124431;9990000,0;-0,73
2024-05-24;124306;124731;125257;124259;9210000,0;-0,34
2024-05-27;124496;124297;124535;124081;4330000,0;0,15
2024-05-28;123780;124498;125392;123537;9180000,0;-0,58
2024-05-29;122707;123780;123780;122458;8260000,0;-0,87
2024-05-31;122098;122704;122837;121929;15920000,0;-0,5
2024-06-03;122032;122100;122495;121496;8430000,0;-0,05
2024-06-04;121802;122032;122032;120878;8530000,0;-0,19
2024-06-05;121407;121803;122170;121253;8770000,0;-0,32
2024-06-06;122899;121408;123246;121377;8400000,0;1,23
2024-06-07;120767;122899;122899;120679;9800000,0;-1,73
2024-06-10;120760;120769;121421;120540;6570000,0;-0,01
2024-06-11;121635;120760;121759;120757;7490000,0;0,73
2024-06-12;119936;121644;122483;119544;11280000,0;-1,4
2024-06-13;119568;119936;120222;119171;8540000,0;-0,31
2024-06-14;119662;119558;120214;118828;7850000,0;0,08
2024-06-17;119138;119663;119663;118685;7380000,0;-0,44
2024-06-18;119630;119138;120109;118872;8100000,0;0,41
2024-06-19;120261;119630;120383;118960;5650000,0;0,53
2024-06-20;120446;120267;121607;120156;8660000,0;0,15
2024-06-21;121341;120446;121580;120061;12910000,0;0,74
2024-06-24;122637;121343;122840;121307;7840000,0;1,07
2024-06-25;122331;122634;122849;121997;6940000,0;-0,25
2024-06-26;122641;122331;122701;121402;8180000,0;0,25
2024-06-27;124308;122642;124308;122642;8710000,0;1,36
2024-06-28;123907;124308;124500;123298;9070000,0;-0,32
2024-07-01;124718;123905;125220;123735;8230000,0;0,65
2024-07-02;124787;124720;125491;124310;8369999,999999999;0,06
2024-07-03;125662;124787;126581;124787;8530000,0;0,7
2024-07-04;126164;125666;126660;125666;6540000,0;0,4
2024-07-05;126267;126165;126662;125556;8090000,0;0,08
2024-07-08;126548;126280;126551;125614;7430000,0;0,22
2024-07-09;127108;126548;127295;125937;6680000,0;0,44
2024-07-10;127218;127109;127769;126928;8150000,0;0,09
2024-07-11;128294;127221;128326;127221;7970000,0;0,85
2024-07-12;128897;128293;129015;128002;7210000,0;0,47
2024-07-15;129321;128898;129485;128723;5830000,0;0,33
2024-07-16;129110;129322;129521;128761;6820000,0;-0,16
2024-07-17;129450;129112;129658;128741;6670000,0;0,26
2024-07-18;127652;129450;129454;127523;7590000,0;-1,39
2024-07-19;127616;127652;128360;127413;7620000,0;-0,03
2024-07-22;127860;127616;128151;127456;6100000,0;0,19
2024-07-23;126590;127860;127860;126530;7020000,0;-0,99
2024-07-24;126423;126596;126823;126218;7300000,0;-0,13
2024-07-25;125954;126423;126423;125626;7130000,0;-0,37
2024-07-26;127492;125964;127700;125953;8270000,0;1,22
2024-07-29;126954;127492;127657;126606;7080000,0;-0,42
2024-07-30;126139;126951;126951;125973;6850000,0;-0,64
2024-07-31;127652;126139;127853;126139;9470000,0;1,2
2024-08-01;127395;127652;128762;127150;9810000,0;-0,2
2024-08-02;125854;127395;128104;125731;9950000,0;-1,21
